Code,1.1,1.1.1,1.1.1.1,1.1.1.2,1.1.1.2.1,1.1.1.2.2,1.1.1.2.3,1.1.1.3,1.1.1.4,1.1.1.4.1,1.1.1.4.2,1.1.1.4.3,1.1.1.5,1.1.1.5.1,1.1.1.5.2,1.1.1.6,1.1.1.6.1,1.1.1.6.2,1.1.1.7,1.1.1.8,1.1.2,1.1.2.1,1.1.2.1.1,1.1.2.1.2,1.1.2.1.3,1.1.2.1.4,1.1.2.1.5,1.1.2.1.6,1.1.2.2,1.1.2.2.1,1.1.2.2.1.1,1.1.2.2.1.1.1,1.1.2.2.1.1.2,1.1.2.2.1.1.3,1.1.2.2.1.1.3.1,1.1.2.2.1.1.3.2,1.1.2.2.1.1.3.3,1.1.2.2.1.1.3.4,1.1.2.2.1.2,1.1.2.2.2,1.1.2.2.3,1.1.2.2.4,1.1.2.2.5,1.1.2.2.6,1.1.2.2.7,1.1.2.3,1.1.2.4,1.1.2.5,1.1.2.6,1.1.2.7,1.1.2.8,1.2,1.2.1,1.2.1.1,1.2.1.2,1.2.1.3,1.2.1.4,1.2.1.5,1.2.1.6,1.2.1.7,1.2.2,1.2.2.1,1.2.2.2,1.2.2.3,1.2.2.4,2.1,2.1.1,2.1.1.1,2.1.1.2,2.1.1.3,2.1.1.4,2.1.1.5,2.1.1.6,2.1.1.7,2.1.2,2.1.2.1,2.1.2.2,2.1.2.3,2.1.2.4,2.1.2.5,2.1.2.6,2.2,2.2.1,2.2.1.1,2.2.1.2,2.2.1.3,2.2.1.4,2.2.1.5,2.2.1.6,2.2.1.7,2.2.2,2.2.2.1,2.2.2.2,2.2.2.3,2.2.2.4,2.2.2.5,2.2.2.6,2.2.3,2.2.3.1,2.2.3.2,2.2.3.3,2.2.3.4,3.1,3.1.1,3.1.2,3.1.3,3.1.4,3.1.5,3.1.6,3.2,3.2.1,3.2.2,3.2.2.1,3.2.2.2,3.2.2.3,3.2.2.4,3.2.3,3.2.4,3.2.5,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.3.5.1,3.3.5.2,3.3.5.3,3.3.5.4,3.3.6,3.3.6.1,3.3.6.2,3.3.6.3,3.3.6.4,3.3.6.5,3.3.6.6
000199_000009_005049520,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,7,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,8,9,7,8,5,9,6,0,2,5,7,9,10,6,0,0,3,5,5,0,7,0,0,0,5,4,4,0,0,0,0,5,8,7,4,0,8,7,8,5,7,5,0,7,7,7,4,5,8,5,8,9,0,8,10,5,8,9,7,9,9,7,0,0,5,0,0,0,0
000199_000009_005537362,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,9,0,0,0,9,0,10,10,0,0,0,0,0,7,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,7,8,10,8,0,0,9,10,9,0,0,8,8,0,0,0,0,0,0,0,7,0
000199_000009_005532373,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,9,10,8,8,0,10,0,0,0,9,7,0,0,6,0,0,0,0,0,6,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,8,7,0,0,5,5,0,10,0,7,0,0,6,10,0,5,0,7,6,6,7,0,10,0,0,0,0,0,0,0,0,7,0
000199_000009_005061469,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,8,0,0,0,7,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,8,0,0,8,9,10,0,0,0,0,0,7,0
000199_000009_005051107,0,0,0,4,7,5,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,9,3,0,0,9,0,0,0,4,0,0,0,0,4,0,0,0,0,9,5,8,7,10,10,4,0,4,5,7,8,7,5,0,0,4,0,0,0,0,9,5,0,5,0,0,0,0,0,0,5,6,7,0,0,9,0,5,9,0,0,0,10,0,4,5,0,0,0,5,0,0,8,9,0,5,0,5,6,0,0,0,0,0,0,9,0,5
000199_000009_005059114,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,10,0,0,0,6,0,10,0,0,0,0,0,0,0,8,9,7,10,9,7,7,0,0,0,7,6,0,6,0,0,0,0,0,0,0,7,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,7,0,0,6,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0
000199_000009_005535473,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,9,3,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,8,9,8,7,0,9,0,0,3,3,8,8,2,2,0,0,2,6,6,6,0,10,0,0,3,3,0,0,0,0,0,3,5,4,3,0,7,0,4,10,4,3,0,9,6,4,4,3,6,3,5,4,0,6,7,0,4,0,4,4,6,6,0,0,0,0,0,3,0
000199_000009_005060681,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,8,10,7,8,0,7,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,10,0,0,0,10,0,0,8,0,8,0,8,0,0,9,0,8,7,0,10,8,0,0,0,0,0,0,8,7,0
000199_000009_005532928,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,6,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,8,0,0,7,7,8,8,0,0,0,0,5,5,5,6,0,0,0,0,4,0,0,0,0,0,3,6,7,5,0,7,0,6,7,6,5,0,8,0,6,5,7,7,9,6,5,0,10,9,5,6,0,9,7,5,0,0,0,0,0,0,9,0
000199_000009_005535583,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,10,8,7,0,0,0,7,8,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,8,0,0,9,7,7,0,0,0,0,10,0,0,0,0,9,0,7,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
000199_000009_005057607,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,8,9,0,0,0,0,9,9,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,8,5,9,0,6,0,0,10,0,10,0,0,5,0,8,0,0,4,6,4,9,0,4,7,0,0,0,0,0,0,0,0,0
000199_000009_005534326,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,8,10,9,10,5,10,10,0,2,0,7,9,9,6,0,0,0,0,0,6,6,8,5,0,5,7,0,0,0,0,0,5,7,7,6,0,9,0,0,6,0,0,0,9,0,7,6,6,8,0,0,6,0,7,10,0,5,0,10,6,0,0,0,0,4,0,3,0,0
000199_000009_005539432,0,0,0,0,0,0,0,0,10,8,7,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,5,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,9,8,9,10,8,7,5,0,0,10,0,7,0,10,0,0,0,7,0,0,0,0,0,0,0,6,10,0,8,0,0,3,7,3,4,0,9,5,6,6,7,8,0,10,0,6,5,5,7,9,8,5,0,6,7,2,5,0,8,6,4,0,0,10,0,0,0,9,0
000199_000009_005061999,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,9,8,7,0,9,0,0,0,9,8,9,8,8,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,8,0,0,8,0,0,0,7,9,8,7,0,8,8,7,8,0,0,9,0,0,0,0,0,0,10,8,0
000199_000009_005059978,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,9,9,0,0,0,0,9,0,8,7,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,10,8,8,0,0,0,0,10,0,8,0,0,0,0,9,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0
000199_000009_005540132,0,0,0,9,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,0,0,10,0,2,0,3,0,0,0,0,2,0,0,0,0,7,10,6,8,4,9,6,0,3,6,9,9,0,5,0,0,0,5,7,5,0,0,0,0,5,4,0,0,0,0,0,0,5,6,4,0,9,5,6,4,6,2,0,9,10,7,0,6,9,0,10,0,0,5,0,5,4,0,0,5,0,0,0,6,0,0,0,0,0
000199_000009_005544151,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,10,8,0,0,0,0,0,8,10,10,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,9,7,0,0,7,0,8,8,0,0,0,6,0,10,0,0,7,0,9,8,0,7,10,0,10,0,0,10,10,0,0,0,0,0,0,0,0
000200_000018_RU_NLR_BIBL_A_010454161,0,0,0,0,0,0,0,0,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,10,8,0,0,0,9,0,0,0,8,0,0,0,6,7,0,7,0,0,0,7,0,6,0,0,0,0,7,8,8,0,0,8,0,8,0,0,8,0,10,10,10,8,0,9,10,8,8,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,10,0
000199_000009_005050465,0,0,0,0,0,0,0,0,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,9,10,0,0,0,0,0,5,0,10,0,0,0,0,0,0,7,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,9,7,9,10,8,0,0,4,8,6,6,0,6,0,0,0,5,5,0,5,0,0,0,5,0,5,0,0,0,0,5,5,5,0,0,8,6,7,6,6,7,0,9,0,10,6,5,10,10,7,6,0,7,0,0,6,0,6,5,0,0,0,6,0,0,0,9,0
000199_000009_005533044,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,8,7,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,9,8,7,8,0,9,0,0,0,0,7,9,8,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,6,7,7,0,0,8,0,6,10,0,0,0,10,8,7,7,0,0,0,7,7,0,9,9,6,7,0,7,8,0,0,0,0,0,0,0,0,0
000200_000018_RU_NLR_BIBL_A_010358199,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,8,9,7,9,6,8,5,0,0,7,8,7,8,6,0,0,0,0,0,7,6,0,0,0,0,0,8,0,0,0,0,0,7,7,0,0,8,7,7,6,8,7,0,9,9,0,0,0,8,10,8,6,0,8,9,6,7,0,8,7,6,0,0,0,0,0,0,10,7
000199_000009_005048239,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,0,0,0,0,10,4,3,0,0,0,0,0,0,0,0,0,9,10,8,9,0,8,5,0,0,7,8,7,0,0,0,0,0,0,5,6,5,0,0,0,0,0,7,0,0,0,0,0,5,6,0,0,7,8,6,5,7,0,0,9,0,7,6,0,8,10,7,0,0,7,9,0,6,0,8,6,5,0,0,0,0,0,0,10,0
000199_000009_005539593,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,9,5,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,8,9,7,9,0,8,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,8,0,0,10,7,0,0,0,7,7,8,0,0,0,0,0,0,0
000199_000009_005542019,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,8,10,0,7,0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,7,0,0,7,0,7,0,0,0,0,7,0,0,0,9,8,0,9,0,0,9,0,8,8,0,7,10,0,0,0,7,0,0,0,0,0
000199_000009_005531496,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,7,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,7,7,9,10,8,0,8,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,9,0,0,9,8,7,7,8,7,0,10,0,0,0,0,7,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0
000199_000009_005538962,0,0,0,0,0,3,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,3,0,0,9,8,0,0,3,0,10,3,10,0,0,0,0,0,0,0,0,0,9,9,0,7,0,7,5,0,2,9,3,3,9,2,0,0,0,8,8,2,0,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,9,3,0,7,8,8,0,9,0,0,0,0,3,10,8,3,0,3,9,0,0,0,10,3,8,3,0,0,0,0,2,9,0
000199_000009_005544077,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,8,0,0,0,0,0,9,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,7,7,8,0,7,0,7,0,0,0,0,8,7,0,8,10,0,7,0,7,10,7,0,0,0,0,10,0,0,0
000199_000009_005535414,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,10,9,9,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,10,7,7,8,8,0,10,0,8,0,0,8,10,8,0,0,6,0,0,6,0,10,7,0,0,0,0,0,0,0,9,0
000199_000009_005544479,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,10,7,0,0,0,0,0,0,0,0,0,9,10,8,7,0,7,0,0,0,8,0,8,0,7,0,0,0,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,7,8,0,0,7,8,5,5,7,7,0,10,8,0,0,0,7,10,7,7,0,7,0,0,5,0,8,7,0,0,0,8,0,0,0,10,0
000199_000009_005539039,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,8,7,7,0,0,0,0,9,10,0,8,0,0,0,0,0,7,7,0,0,0,0,0,8,0,0,0,0,0,7,7,0,0,9,0,0,7,7,0,0,9,10,10,9,0,7,0,10,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
000199_000009_005061956,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,10,9,8,7,9,5,0,0,10,9,9,0,5,0,0,0,7,7,6,6,0,0,0,7,6,8,0,0,0,0,0,7,7,0,0,10,5,7,8,7,0,0,10,0,6,5,7,8,10,7,0,0,8,0,0,7,0,7,8,0,0,0,0,0,0,0,9,0
000199_000009_005537488,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,9,0,0,8,9,0,0,0,0,0,0,8,8,7,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,10,9,7,0,0,0,0,10,0,9,0,0,0,0,7,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000199_000009_005058031,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,8,10,7,9,0,9,10,0,0,10,7,8,0,0,0,0,0,0,6,7,5,0,0,0,6,5,0,0,0,0,0,6,7,0,0,0,9,7,7,0,6,7,0,10,0,9,0,0,9,10,8,8,0,6,0,9,7,0,0,6,0,0,0,0,0,0,0,7,0
000199_000009_005541221,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,9,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,8,8,8,10,0,9,0,0,0,9,0,9,8,7,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,7,7,6,6,7,0,9,0,0,0,0,6,10,7,7,0,9,9,0,7,0,7,6,0,0,0,0,10,0,0,10,0
000199_000009_005546879,0,0,0,2,0,0,0,0,10,5,5,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,9,8,6,10,4,7,5,0,0,10,8,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,6,5,5,7,6,0,10,0,0,0,4,5,10,7,0,0,7,5,0,4,0,6,5,0,0,0,10,0,0,0,9,0
000199_000009_005531981,0,0,0,9,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,9,8,8,8,0,9,10,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,5,8,0,0,9,0,0,0,5,5,8,5,0,0,8,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0
000199_000009_005541369,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,8,5,0,0,0,9,0,9,0,0,0,0,7,0,0,6,0,0,8,0,7,8,0,0,0,6,0,0,0,0,0
000199_000009_005535167,0,0,0,0,0,5,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,4,0,0,7,0,10,0,8,0,0,0,0,0,9,0,0,0,7,10,8,8,0,7,6,0,0,9,7,8,6,5,0,0,0,6,7,5,5,0,0,0,0,0,6,0,0,0,0,4,6,7,5,0,9,6,7,6,7,8,0,9,0,7,6,5,8,10,7,8,0,8,7,0,7,0,10,6,0,0,0,0,0,0,0,9,0
000200_000018_RU_NLR_BIBL_A_010305794,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,8,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,8,10,7,8,0,9,9,0,0,7,8,9,6,7,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,5,8,9,6,0,7,8,7,8,8,6,0,8,10,9,9,7,8,7,8,9,0,9,8,7,7,0,8,8,6,0,0,0,0,0,0,7,0
000199_000009_005048324,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,9,8,7,0,8,8,0,0,7,8,9,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,7,8,7,0,0,0,10,9,9,0,9,0,9,8,0,7,8,7,7,0,8,9,0,0,0,0,0,0,0,0,0
000199_000009_005539761,0,0,0,0,0,0,0,0,9,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,9,0,0,0,9,7,5,5,0,0,0,6,0,0,0,0,9,7,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,8,0,0,9,10,7,7,0,0,8,8,7,0,8,0,0,5,0,6,5,5,0,0,0,9,7,6,0,0,0,0,8,7,7,0,0,10,8,7,5,6,7,0,10,None,9,5,4,7,6,7,7,0,8,7,4,6,None,7,6,5,0,None,0,0,0,0,6,0
000199_000009_005546637,0,0,0,0,0,0,3,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,6,0,0,3,0,10,0,9,0,0,0,0,0,0,2,0,0,9,8,7,10,9,8,7,0,3,9,7,8,2,6,0,0,0,5,6,0,2,0,0,0,4,8,10,0,6,0,0,4,6,2,2,0,10,9,7,7,3,5,0,10,0,10,5,2,5,9,9,6,0,7,2,0,6,0,5,5,0,0,0,7,0,0,0,9,0
000199_000009_005542947,0,0,1,1,1,1,1,1,3,3,3,3,1,1,1,9,10,5,1,5,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,9,6,0,0,1,1,3,10,1,1,1,1,1,1,1,1,0,0,7,9,8,8,3,7,5,0,3,8,7,8,7,5,0,0,3,3,5,7,5,1,1,0,4,4,3,1,1,1,0,4,7,9,7,0,7,0,5,5,6,5,0,8,9,9,6,5,6,10,6,7,0,8,8,4,5,0,6,6,3,1,0,3,1,1,1,7,1
000199_000009_005061428,0,0,0,10,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,9,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,10,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0
000199_000009_005059268,0,0,0,10,8,8,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,9,9,9,0,0,9,8,0,0,9,0,9,9,0,0,0,0,6,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,7,9,0,9,8,6,5,7,0,0,9,0,9,9,6,7,10,0,7,0,9,10,0,6,0,9,9,0,0,0,0,0,0,0,6,0
